date,name,price,source,price_clean,category
2025-03-03,Macarrão de Sêmola com Ovos Renata Parafusinho 500 g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-03,Macarrão Furadinho Renata com Ovos Nº 5 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-03,Macarrão Arroz S Urbano Kids Persona 500 g,"R$ 8,49",https://mercado.carrefour.com.br/busca/macarrao,8.49,macarrao
2025-03-03,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-03,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-04,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão Parafuso Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão Espaguete Renata com Ovos Nº 9 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão Ave Maria Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão Penne Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão Fidelinho Renata com Ovos Nº 10 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão de Sêmola com Ovos Renata Parafusinho 500 g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão Furadinho Renata com Ovos Nº 5 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-04,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-04,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-04,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-04,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-04,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-04,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-05,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão Parafuso Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão Espaguete Renata com Ovos Nº 9 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão Linguine Baronia Grano Duro 500g,"R$ 7,99",https://mercado.carrefour.com.br/busca/macarrao,7.99,macarrao
2025-03-05,Macarrão Ave Maria Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão Penne Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão Fidelinho Renata com Ovos Nº 10 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão de Sêmola com Ovos Renata Parafusinho 500 g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão Furadinho Renata com Ovos Nº 5 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-05,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-05,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-05,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-05,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-05,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-05,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-06,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão Parafuso Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão Espaguete Renata com Ovos Nº 9 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão Ave Maria Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão Penne Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão Fidelinho Renata com Ovos Nº 10 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão de Sêmola com Ovos Renata Parafusinho 500 g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão Furadinho Renata com Ovos Nº 5 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-06,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-06,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-06,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-06,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-06,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-06,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-07,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão Parafuso Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão Espaguete Renata com Ovos Nº 9 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão Ave Maria Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão Penne Renata com Ovos 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão Fidelinho Renata com Ovos Nº 10 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão de Sêmola com Ovos Renata Parafusinho 500 g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão Furadinho Renata com Ovos Nº 5 500g,"R$ 3,59",https://mercado.carrefour.com.br/busca/macarrao,3.59,macarrao
2025-03-07,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-07,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-07,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-07,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-07,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-07,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-08,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-08,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-08,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-08,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-08,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-08,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-08,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-08,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-08,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-08,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-08,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-08,Macarrão Parafuso Renata com Ovos 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-08,Macarrão de Sêmola com Ovos Argola Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-08,Macarrão Espaguete Carrefour Classic 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-09,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-09,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-09,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-09,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-09,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-09,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-09,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-09,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-09,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-09,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-09,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-09,Macarrão Parafuso Renata com Ovos 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-09,Macarrão de Sêmola com Ovos Argola Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-09,Macarrão Espaguete Carrefour Classic 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-10,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-10,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-10,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-10,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-10,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-10,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-10,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-10,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-10,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-10,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-10,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-10,Macarrão Parafuso Renata com Ovos 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-10,Macarrão de Sêmola com Ovos Argola Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-10,Macarrão Espaguete Carrefour Classic 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-11,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-11,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-11,Macarrão Talharim Massa Fresca Mezzani com Ovos 500g,"R$ 8,15",https://mercado.carrefour.com.br/busca/macarrao,8.15,macarrao
2025-03-11,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-11,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-11,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-11,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-11,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-11,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-11,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-11,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-11,Macarrão Espaguete Renata com Ovos Nº 8 500g,"R$ 4,38",https://mercado.carrefour.com.br/busca/macarrao,4.38,macarrao
2025-03-11,Macarrão de Sêmola com Ovos Argola Adria 500g,"R$ 4,19",https://mercado.carrefour.com.br/busca/macarrao,4.19,macarrao
2025-03-11,Macarrão Espaguete Carrefour Classic 500g,"R$ 3,99",https://mercado.carrefour.com.br/busca/macarrao,3.99,macarrao
2025-03-12,Macarrão Penne Dona Benta com Ovos 500g,"R$ 2,89",https://mercado.carrefour.com.br/busca/macarrao,2.89,macarrao
2025-03-12,Macarrão Espaguete Dona Benta de Sêmola Nº8 Tradicional 500g,"R$ 2,89",https://mercado.carrefour.com.br/busca/macarrao,2.89,macarrao
2025-03-12,Macarrão Parafuso Dona Benta Sêmola Tradicional 500g,"R$ 2,89",https://mercado.carrefour.com.br/busca/macarrao,2.89,macarrao
2025-03-12,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-12,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-12,Macarrão Talharim Massa Fresca Mezzani com Ovos 500g,"R$ 8,15",https://mercado.carrefour.com.br/busca/macarrao,8.15,macarrao
2025-03-12,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-12,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-12,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-12,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-12,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-12,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-12,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-12,Macarrão de Sêmola com Ovos Fidelinho 10 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-13,Macarrão Penne Dona Benta com Ovos 500g,"R$ 2,89",https://mercado.carrefour.com.br/busca/macarrao,2.89,macarrao
2025-03-13,Macarrão Espaguete Dona Benta de Sêmola Nº8 Tradicional 500g,"R$ 2,89",https://mercado.carrefour.com.br/busca/macarrao,2.89,macarrao
2025-03-13,Macarrão Parafuso Dona Benta Sêmola Tradicional 500g,"R$ 2,89",https://mercado.carrefour.com.br/busca/macarrao,2.89,macarrao
2025-03-13,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-13,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-13,Macarrão Talharim Massa Fresca Mezzani com Ovos 500g,"R$ 8,15",https://mercado.carrefour.com.br/busca/macarrao,8.15,macarrao
2025-03-13,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-13,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-13,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-13,Macarrão Instantâneo Nissin Sabor Galinha Caipira 85g,"R$ 3,09",https://mercado.carrefour.com.br/busca/macarrao,3.09,macarrao
2025-03-13,Macarrão de Sêmola com Ovos Espaguete Nº 8 500 g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-13,Macarrão de Sêmola com Ovos Espiral Adria 500g,"R$ 4,09",https://mercado.carrefour.com.br/busca/macarrao,4.09,macarrao
2025-03-13,Macarrão de Sêmola com Ovos Parafuso Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-03-14,Macarrão Integral Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-14,Macarrão Penne Orgânico Organic Integral 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-14,Macarrão de Arroz Mini Riga Urbano Kids 500g,"R$ 7,49",https://mercado.carrefour.com.br/busca/macarrao,7.49,macarrao
2025-03-14,Macarrão Penne Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-14,Macarrão Arroz S Urbano Kids Persona 500 g,"R$ 7,49",https://mercado.carrefour.com.br/busca/macarrao,7.49,macarrao
2025-03-14,Macarrão Fusilli Orgânico Organic 400g,"R$ 5,99",https://mercado.carrefour.com.br/busca/macarrao,5.99,macarrao
2025-03-14,Macarrão Instantâneo Maruchan Instant Lunch Sabor Galinha Caipira 64g,"R$ 4,29",https://mercado.carrefour.com.br/busca/macarrao,4.29,macarrao
2025-03-14,Macarrão Nissin Cup Noodles Curry 70g,"R$ 4,88",https://mercado.carrefour.com.br/busca/macarrao,4.88,macarrao
2025-03-14,Macarrão de Sêmola com Ovos Espaguete 8 Adria 500g,"R$ 3,89",https://mercado.carrefour.com.br/busca/macarrao,3.89,macarrao
2025-02-27,Sal Refinado Carrefour 1Kg,"R$ 1,89",https://mercado.carrefour.com.br/busca/sal,1.89,sal
2025-02-27,Sal Refinado Iodado Branco Lebre 1Kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-02-27,Sal Refinado Globo 1 kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-02-27,Sal Iodado Branco Light Lebre 500g,"R$ 10,19",https://mercado.carrefour.com.br/busca/sal,10.19,sal
2025-02-27,Sal Marinho Refinado Globo 1 kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/sal,7.49,sal
2025-02-27,Sal de Parrilla Triturado Kitano Churrasquear 500g,"R$ 13,25",https://mercado.carrefour.com.br/busca/sal,13.25,sal
2025-02-27,Sal de Parrilla com Pimenta Kitano Churrasquear 480g,"R$ 20,48",https://mercado.carrefour.com.br/busca/sal,20.48,sal
2025-02-27,Sal Grosso Carrefour 1Kg,"R$ 2,19",https://mercado.carrefour.com.br/busca/sal,2.19,sal
2025-02-27,Sal Marinho Branco Jasmine Atlantis 1Kg,"R$ 8,89",https://mercado.carrefour.com.br/busca/sal,8.89,sal
2025-02-27,Sal Marinho Mossoró Refinado Smart 1 Kg,"R$ 22,69",https://mercado.carrefour.com.br/busca/sal,22.69,sal
2025-02-27,Sal Rosa do Himalaia Fino Bombay Herbs & Spices 500g,"R$ 9,89",https://mercado.carrefour.com.br/busca/sal,9.89,sal
2025-02-27,Sal Grosso Iodado Branco Lebre 1Kg,"R$ 3,15",https://mercado.carrefour.com.br/busca/sal,3.15,sal
2025-02-27,Sal Grosso Grill Globo 1 kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-02-27,Sal Refinado Branco Tradicional Aji-Sal 250g,"R$ 6,99",https://mercado.carrefour.com.br/busca/sal,6.99,sal
2025-02-27,Sal do Himalaia Fino em Pó Sol dos Andes 200 g,"R$ 9,99",https://mercado.carrefour.com.br/busca/sal,9.99,sal
2025-02-28,Sal Refinado Carrefour 1Kg,"R$ 1,89",https://mercado.carrefour.com.br/busca/sal,1.89,sal
2025-02-28,Sal Refinado Iodado Branco Lebre 1Kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-02-28,Sal Refinado Globo 1 kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-02-28,Sal Iodado Branco Light Lebre 500g,"R$ 10,09",https://mercado.carrefour.com.br/busca/sal,10.09,sal
2025-02-28,Sal Marinho Refinado Globo 1 kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/sal,7.49,sal
2025-02-28,Sal de Parrilla Triturado Kitano Churrasquear 500g,"R$ 13,56",https://mercado.carrefour.com.br/busca/sal,13.56,sal
2025-02-28,Sal de Parrilla com Pimenta Kitano Churrasquear 480g,"R$ 20,48",https://mercado.carrefour.com.br/busca/sal,20.48,sal
2025-02-28,Sal Rosa Temperado Chimichurri Smart BBQ 320g,"R$ 18,35",https://mercado.carrefour.com.br/busca/sal,18.35,sal
2025-02-28,Sal Grosso Carrefour 1Kg,"R$ 2,19",https://mercado.carrefour.com.br/busca/sal,2.19,sal
2025-02-28,Sal Marinho Branco Jasmine Atlantis 1Kg,"R$ 8,89",https://mercado.carrefour.com.br/busca/sal,8.89,sal
2025-02-28,Sal Marinho Mossoró Refinado Smart 1 Kg,"R$ 22,69",https://mercado.carrefour.com.br/busca/sal,22.69,sal
2025-02-28,Sal Rosa do Himalaia Fino Bombay Herbs & Spices 500g,"R$ 9,89",https://mercado.carrefour.com.br/busca/sal,9.89,sal
2025-02-28,Sal Grosso Iodado Branco Lebre 1Kg,"R$ 1,89",https://mercado.carrefour.com.br/busca/sal,1.89,sal
2025-02-28,Sal Grosso Grill Globo 1 kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-02-28,Sal Refinado Branco Tradicional Aji-Sal 250g,"R$ 6,99",https://mercado.carrefour.com.br/busca/sal,6.99,sal
2025-03-01,Sal Refinado Carrefour 1Kg,"R$ 1,89",https://mercado.carrefour.com.br/busca/sal,1.89,sal
2025-03-01,Sal Refinado Iodado Branco Lebre 1Kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-03-01,Sal Refinado Globo 1 kg,"R$ 2,39",https://mercado.carrefour.com.br/busca/sal,2.39,sal
2025-03-01,Sal Iodado Branco Light Lebre 500g,"R$ 10,09",https://mercado.carrefour.com.br/busca/sal,10.09,sal
2025-03-01,Sal Marinho Refinado Globo 1 kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/sal,7.49,sal
2025-03-01,Sal de Parrilla Triturado Kitano Churrasquear 500g,"R$ 13,25",https://mercado.carrefour.com.br/busca/sal,13.25,sal
2025-03-01,Sal de Parrilla com Pimenta Kitano Churrasquear 480g,"R$ 19,12",https://mercado.carrefour.com.br/busca/sal,19.12,sal
